SalesDetailsKey,SalesHeaderKey,SalesOrderNumber,ProductKey,ProductSubcategoryKey,OrderQuantity,UnitPrice,ExtendedAmount,OrderDate,DueDate,ShipDate,CustomerKey,RegionKey,Unit Cost,% Discount
42265,1543,SO57046,603,4,3,72.894,218.682,"Tuesday, April 30, 2013","Sunday, May 12, 2013","Friday, July 5, 2013",650,1,21.87,"0,029609268"
44777,1456,SO58910,603,4,3,72.894,218.682,"Thursday, May 30, 2013","Tuesday, June 11, 2013","Thursday, June 6, 2013",272,1,21.87,"0,036904683"
45875,1712,SO58961,603,4,3,72.894,218.682,"Thursday, May 30, 2013","Tuesday, June 11, 2013","Thursday, June 6, 2013",182,1,21.87,"0,032841494"
45876,1712,SO58961,556,4,3,105.294,315.882,"Thursday, May 30, 2013","Tuesday, June 11, 2013","Thursday, June 6, 2013",182,1,31.59,"0,032841494"
49383,1499,SO63157,603,4,3,72.894,218.682,"Wednesday, July 31, 2013","Monday, August 12, 2013","Monday, July 8, 2013",650,1,21.87,"0,024456983"
50706,1888,SO63268,556,4,3,105.294,315.882,"Wednesday, July 31, 2013","Monday, August 12, 2013","Monday, July 8, 2013",541,1,31.59,"0,051966897"
54536,1481,SO67322,603,4,3,72.894,218.682,"Sunday, September 29, 2013","Friday, October 11, 2013","Monday, June 10, 2013",110,1,21.87,"0,033754699"
60657,1452,SO71943,556,4,3,105.294,315.882,"Friday, November 29, 2013","Wednesday, December 11, 2013","Wednesday, June 12, 2013",55,1,31.59,"0,029733682"
233,1479,SO43683,212,18,3,20.1865,60.5595,"Wednesday, December 29, 2010","Monday, January 10, 2011","Sunday, May 1, 2011",506,1,6.057,"0,041097385"
859,1554,SO43895,215,18,3,20.1865,60.5595,"Saturday, January 29, 2011","Thursday, February 10, 2011","Monday, May 2, 2011",469,1,6.057,"0,036272413"
868,1554,SO43895,212,18,3,20.1865,60.5595,"Saturday, January 29, 2011","Thursday, February 10, 2011","Monday, May 2, 2011",469,1,6.057,"0,036272413"
1124,1766,SO43917,220,18,3,20.1865,60.5595,"Saturday, January 29, 2011","Thursday, February 10, 2011","Monday, May 2, 2011",218,1,6.057,"0,030033489"
1776,1618,SO44284,212,18,3,20.1865,60.5595,"Thursday, March 31, 2011","Tuesday, April 12, 2011","Monday, July 4, 2011",146,1,6.057,"0,02880197"
1777,1618,SO44284,215,18,3,20.1865,60.5595,"Thursday, March 31, 2011","Tuesday, April 12, 2011","Monday, July 4, 2011",146,1,6.057,"0,02880197"
2576,1610,SO44513,212,18,3,20.1865,60.5595,"Sunday, May 1, 2011","Friday, May 13, 2011","Friday, August 5, 2011",145,1,6.057,"0,049425404"
2949,1461,SO44540,220,18,3,20.1865,60.5595,"Sunday, May 1, 2011","Friday, May 13, 2011","Friday, August 5, 2011",469,1,6.057,"0,024897286"
3327,1688,SO44570,220,18,3,20.1865,60.5595,"Sunday, May 1, 2011","Friday, May 13, 2011","Friday, August 5, 2011",218,1,6.057,"0,022666634"
3732,1487,SO44771,212,18,3,20.1865,60.5595,"Tuesday, May 31, 2011","Sunday, June 12, 2011","Wednesday, July 6, 2011",91,1,6.057,"0,025105304"
3733,1487,SO44771,220,18,3,20.1865,60.5595,"Tuesday, May 31, 2011","Sunday, June 12, 2011","Wednesday, July 6, 2011",91,1,6.057,"0,025105304"
3734,1487,SO44771,215,18,3,20.1865,60.5595,"Tuesday, May 31, 2011","Sunday, June 12, 2011","Wednesday, July 6, 2011",91,1,6.057,"0,025105304"
4787,1664,SO45296,220,18,3,20.1865,60.5595,"Monday, August 1, 2011","Saturday, August 13, 2011","Monday, August 8, 2011",145,1,6.057,"0,034057024"
5083,1612,SO45318,215,18,3,20.1865,60.5595,"Monday, August 1, 2011","Saturday, August 13, 2011","Monday, August 8, 2011",469,1,6.057,"0,021554728"
5649,1683,SO45542,220,18,3,20.1865,60.5595,"Monday, August 29, 2011","Saturday, September 10, 2011","Monday, May 9, 2011",293,1,6.057,"0,03406114"
6610,1591,SO46032,220,18,3,20.1865,60.5595,"Saturday, October 29, 2011","Thursday, November 10, 2011","Wednesday, May 11, 2011",697,1,6.057,"0,029938638"
7055,1694,SO46060,215,18,3,20.1865,60.5595,"Saturday, October 29, 2011","Thursday, November 10, 2011","Wednesday, May 11, 2011",73,1,6.057,"0,038063924"
7257,1622,SO46077,212,18,3,20.1865,60.5595,"Saturday, October 29, 2011","Thursday, November 10, 2011","Wednesday, May 11, 2011",469,1,6.057,"0,040669286"
7964,1651,SO46348,220,18,3,20.1865,60.5595,"Tuesday, November 29, 2011","Sunday, December 11, 2011","Sunday, June 12, 2011",293,1,6.057,"0,015373571"
7965,1651,SO46348,212,18,3,20.1865,60.5595,"Tuesday, November 29, 2011","Sunday, December 11, 2011","Sunday, June 12, 2011",293,1,6.057,"0,015373571"
8029,1488,SO46356,220,18,3,20.1865,60.5595,"Tuesday, November 29, 2011","Sunday, December 11, 2011","Sunday, June 12, 2011",91,1,6.057,"0,031516963"
12393,1492,SO47033,213,18,3,20.1865,60.5595,"Sunday, January 29, 2012","Friday, February 10, 2012","Wednesday, May 2, 2012",343,1,5.94,"0,025389732"
12981,1467,SO47057,213,18,3,20.1865,60.5595,"Sunday, January 29, 2012","Friday, February 10, 2012","Wednesday, May 2, 2012",401,1,5.94,"0,028153472"
13586,1604,SO47368,221,18,3,20.1865,60.5595,"Wednesday, February 29, 2012","Monday, March 12, 2012","Tuesday, July 3, 2012",692,1,5.952,"0,030503977"
13605,1604,SO47368,216,18,3,20.1865,60.5595,"Wednesday, February 29, 2012","Monday, March 12, 2012","Tuesday, July 3, 2012",692,1,5.949,"0,030503977"
14960,1522,SO47443,216,18,3,20.1865,60.5595,"Wednesday, February 29, 2012","Monday, March 12, 2012","Tuesday, July 3, 2012",20,1,5.949,"0,0344113"
15496,1478,SO47666,213,18,3,20.1865,60.5595,"Friday, March 30, 2012","Wednesday, April 11, 2012","Monday, June 4, 2012",146,1,5.94,"0,019746851"
16104,1503,SO47698,213,18,3,20.1865,60.5595,"Friday, March 30, 2012","Wednesday, April 11, 2012","Monday, June 4, 2012",506,1,5.94,"0,036492347"
17096,1714,SO47986,213,18,3,20.1865,60.5595,"Monday, April 30, 2012","Saturday, May 12, 2012","Thursday, July 5, 2012",236,1,5.94,"0,023376844"
21351,1721,SO48765,221,18,3,20.1865,60.5595,"Saturday, June 30, 2012","Thursday, July 12, 2012","Saturday, July 7, 2012",7,1,5.952,"0,046572437"
21905,1491,SO49053,221,18,3,20.1865,60.5595,"Tuesday, July 31, 2012","Sunday, August 12, 2012","Sunday, July 8, 2012",236,1,5.952,"0,030169507"
23004,1731,SO49136,216,18,3,20.1865,60.5595,"Tuesday, July 31, 2012","Sunday, August 12, 2012","Sunday, July 8, 2012",343,1,5.949,"0,032472252"
24810,1561,SO49826,213,18,3,20.1865,60.5595,"Friday, September 28, 2012","Wednesday, October 10, 2012","Thursday, May 10, 2012",146,1,5.94,"0,029008872"
24929,1645,SO49829,221,18,3,20.1865,60.5595,"Friday, September 28, 2012","Wednesday, October 10, 2012","Thursday, May 10, 2012",253,1,5.952,"0,042948449"
25251,1763,SO49844,216,18,3,20.1865,60.5595,"Friday, September 28, 2012","Wednesday, October 10, 2012","Thursday, May 10, 2012",290,1,5.949,"0,025843341"
25252,1763,SO49844,213,18,3,20.1865,60.5595,"Friday, September 28, 2012","Wednesday, October 10, 2012","Thursday, May 10, 2012",290,1,5.94,"0,025843341"
25323,1453,SO49849,221,18,3,20.1865,60.5595,"Friday, September 28, 2012","Wednesday, October 10, 2012","Thursday, May 10, 2012",506,1,5.952,"0,024641745"
27943,1559,SO50297,216,18,3,20.1865,60.5595,"Sunday, October 28, 2012","Friday, November 9, 2012","Wednesday, April 11, 2012",343,1,5.949,"0,033296266"
34850,1602,SO51821,222,18,3,20.994,62.982,"Monday, January 28, 2013","Saturday, February 9, 2013","Tuesday, April 2, 2013",401,1,6.156,"0,045981819"
34851,1602,SO51821,214,18,3,20.994,62.982,"Monday, January 28, 2013","Saturday, February 9, 2013","Tuesday, April 2, 2013",401,1,6.147,"0,045981819"
37651,1480,SO53514,222,18,3,20.994,62.982,"Thursday, February 28, 2013","Tuesday, March 12, 2013","Wednesday, July 3, 2013",182,1,6.156,"0,033867483"
39586,1471,SO53613,222,18,3,20.994,62.982,"Thursday, February 28, 2013","Tuesday, March 12, 2013","Wednesday, July 3, 2013",109,1,6.156,"0,029852457"
39808,1658,SO53623,214,18,3,20.994,62.982,"Thursday, February 28, 2013","Tuesday, March 12, 2013","Wednesday, July 3, 2013",235,1,6.147,"0,038190442"
39819,1658,SO53623,222,18,3,20.994,62.982,"Thursday, February 28, 2013","Tuesday, March 12, 2013","Wednesday, July 3, 2013",235,1,6.156,"0,038190442"
40932,1579,SO55286,217,18,3,20.994,62.982,"Saturday, March 30, 2013","Thursday, April 11, 2013","Tuesday, June 4, 2013",253,1,6.153,"0,031112694"
41913,1608,SO57026,217,18,3,20.994,62.982,"Tuesday, April 30, 2013","Sunday, May 12, 2013","Friday, July 5, 2013",361,1,6.153,"0,026924218"
45960,1545,SO58963,214,18,3,20.994,62.982,"Thursday, May 30, 2013","Tuesday, June 11, 2013","Thursday, June 6, 2013",254,1,6.147,"0,02753873"
46582,1521,SO59010,222,18,3,20.994,62.982,"Thursday, May 30, 2013","Tuesday, June 11, 2013","Thursday, June 6, 2013",109,1,6.156,"0,032575911"
48733,1482,SO61244,222,18,3,20.994,62.982,"Sunday, June 30, 2013","Friday, July 12, 2013","Sunday, July 7, 2013",110,1,6.156,"0,030006605"
59142,1581,SO71833,217,18,3,20.994,62.982,"Friday, November 29, 2013","Wednesday, December 11, 2013","Wednesday, June 12, 2013",182,1,6.153,"0,030160059"
59966,1600,SO71886,222,18,3,20.994,62.982,"Friday, November 29, 2013","Wednesday, December 11, 2013","Wednesday, June 12, 2013",109,1,6.156,"0,027001879"
8660,1553,SO46611,448,18,3,11.994,35.982,"Thursday, December 29, 2011","Tuesday, January 10, 2012","Tuesday, May 1, 2012",146,1,3.597,"0,025960604"
9507,1587,SO46649,221,18,3,16.8221,50.4663,"Thursday, December 29, 2011","Tuesday, January 10, 2012","Tuesday, May 1, 2012",380,1,5.952,"0,011704635"
15493,1478,SO47666,448,18,3,11.994,35.982,"Friday, March 30, 2012","Wednesday, April 11, 2012","Monday, June 4, 2012",146,1,3.597,"0,019746851"
17258,1745,SO47991,447,18,3,15,45,"Monday, April 30, 2012","Saturday, May 12, 2012","Thursday, July 5, 2012",43,1,4.497,"0,022063384"
17465,1455,SO48001,447,18,3,15,45,"Monday, April 30, 2012","Saturday, May 12, 2012","Thursday, July 5, 2012",127,1,4.497,"0,027565685"
22366,1444,SO49092,448,18,3,11.994,35.982,"Tuesday, July 31, 2012","Sunday, August 12, 2012","Sunday, July 8, 2012",127,1,3.597,"0,023717973"
24807,1561,SO49826,448,18,3,11.994,35.982,"Friday, September 28, 2012","Wednesday, October 10, 2012","Thursday, May 10, 2012",146,1,3.597,"0,029008872"
26521,1692,SO50210,448,18,3,11.994,35.982,"Sunday, October 28, 2012","Friday, November 9, 2012","Wednesday, April 11, 2012",43,1,3.597,"0,019231405"
27941,1559,SO50297,448,18,3,11.994,35.982,"Sunday, October 28, 2012","Friday, November 9, 2012","Wednesday, April 11, 2012",343,1,3.597,"0,033296266"
32201,1716,SO51164,222,18,3,15.7455,47.2365,"Friday, December 28, 2012","Wednesday, January 9, 2013","Monday, April 1, 2013",325,1,6.156,"0,021791632"
32661,1592,SO51711,484,18,3,4.77,14.31,"Monday, January 28, 2013","Saturday, February 9, 2013","Tuesday, April 2, 2013",236,1,1.422,"0,031238303"
32970,1462,SO51721,480,18,3,1.374,4.122,"Monday, January 28, 2013","Saturday, February 9, 2013","Tuesday, April 2, 2013",650,1,0.414,"0,024746067"
33111,1646,SO51728,487,18,3,32.994,98.982,"Monday, January 28, 2013","Saturday, February 9, 2013","Tuesday, April 2, 2013",2,1,9.843,"0,033298788"
36540,1525,SO53467,484,18,3,4.77,14.31,"Thursday, February 28, 2013","Tuesday, March 12, 2013","Wednesday, July 3, 2013",692,1,1.422,"0,031162776"
41047,1502,SO55295,484,18,3,4.77,14.31,"Saturday, March 30, 2013","Thursday, April 11, 2013","Tuesday, June 4, 2013",668,1,1.422,"0,033381598"
41055,1502,SO55295,477,18,3,2.994,8.982,"Saturday, March 30, 2013","Thursday, April 11, 2013","Tuesday, June 4, 2013",668,1,0.894,"0,033381598"
42219,1493,SO57044,483,18,3,72,216,"Tuesday, April 30, 2013","Sunday, May 12, 2013","Friday, July 5, 2013",2,1,21.441,"0,02239382"
43761,1671,SO57136,484,18,3,4.77,14.31,"Tuesday, April 30, 2013","Sunday, May 12, 2013","Friday, July 5, 2013",433,1,1.422,"0,034673279"
43762,1671,SO57136,483,18,3,72,216,"Tuesday, April 30, 2013","Sunday, May 12, 2013","Friday, July 5, 2013",433,1,21.441,"0,034673279"
45877,1712,SO58961,477,18,3,2.994,8.982,"Thursday, May 30, 2013","Tuesday, June 11, 2013","Thursday, June 6, 2013",182,1,0.894,"0,032841494"
46580,1521,SO59010,483,18,3,72,216,"Thursday, May 30, 2013","Tuesday, June 11, 2013","Thursday, June 6, 2013",109,1,21.441,"0,032575911"
47941,1597,SO61195,483,18,3,72,216,"Sunday, June 30, 2013","Friday, July 12, 2013","Sunday, July 7, 2013",290,1,21.441,"0,020317407"
48731,1482,SO61244,484,18,3,4.77,14.31,"Sunday, June 30, 2013","Friday, July 12, 2013","Sunday, July 7, 2013",110,1,1.422,"0,030006605"
49120,1460,SO63133,483,18,3,72,216,"Wednesday, July 31, 2013","Monday, August 12, 2013","Monday, July 8, 2013",605,1,21.441,"0,024055307"
49915,1686,SO63202,484,18,3,4.77,14.31,"Wednesday, July 31, 2013","Monday, August 12, 2013","Monday, July 8, 2013",43,1,1.422,"0,028580091"
54398,1551,SO67315,484,18,3,4.77,14.31,"Sunday, September 29, 2013","Friday, October 11, 2013","Monday, June 10, 2013",668,1,1.422,"0,035348581"
55254,1445,SO69406,487,18,3,32.994,98.982,"Tuesday, October 29, 2013","Sunday, November 10, 2013","Saturday, May 11, 2013",361,1,9.843,"0,028891007"
56863,1530,SO69508,487,18,3,32.994,98.982,"Tuesday, October 29, 2013","Sunday, November 10, 2013","Saturday, May 11, 2013",433,1,9.843,"0,031036742"
56864,1530,SO69508,483,18,3,72,216,"Tuesday, October 29, 2013","Sunday, November 10, 2013","Saturday, May 11, 2013",433,1,21.441,"0,031036742"
56865,1530,SO69508,477,18,3,2.994,8.982,"Tuesday, October 29, 2013","Sunday, November 10, 2013","Saturday, May 11, 2013",433,1,0.894,"0,031036742"
57659,1609,SO69552,483,18,3,72,216,"Tuesday, October 29, 2013","Sunday, November 10, 2013","Saturday, May 11, 2013",401,1,21.441,"0,023766497"
59139,1581,SO71833,477,18,3,2.994,8.982,"Friday, November 29, 2013","Wednesday, December 11, 2013","Wednesday, June 12, 2013",182,1,0.894,"0,030160059"
59223,1469,SO71836,484,18,3,4.77,14.31,"Friday, November 29, 2013","Wednesday, December 11, 2013","Wednesday, June 12, 2013",254,1,1.422,"0,039147362"
59965,1600,SO71886,487,18,3,32.994,98.982,"Friday, November 29, 2013","Wednesday, December 11, 2013","Wednesday, June 12, 2013",109,1,9.843,"0,027001879"
60454,1754,SO71925,484,18,3,4.77,14.31,"Friday, November 29, 2013","Wednesday, December 11, 2013","Wednesday, June 12, 2013",604,1,1.422,"0,033793987"
60471,1693,SO71932,477,18,3,2.994,8.982,"Friday, November 29, 2013","Wednesday, December 11, 2013","Wednesday, June 12, 2013",20,1,0.894,"0,040452054"
9322,1517,SO46643,373,15,3,1308.9375,3926.8125,"Thursday, December 29, 2011","Tuesday, January 10, 2012","Tuesday, May 1, 2012",290,1,392.382,"0,028690875"
18507,1529,SO48057,373,15,3,1308.9375,3926.8125,"Monday, April 30, 2012","Saturday, May 12, 2012","Thursday, July 5, 2012",343,1,392.382,"0,033268493"
18910,1824,SO48079,373,15,3,1308.9375,3926.8125,"Monday, April 30, 2012","Saturday, May 12, 2012","Thursday, July 5, 2012",433,1,392.382,"0,027989071"
30311,1677,SO51089,590,15,3,461.694,1385.082,"Friday, December 28, 2012","Wednesday, January 9, 2013","Monday, April 1, 2013",146,1,138.465,"0,022265538"
32820,1729,SO51715,590,15,3,461.694,1385.082,"Monday, January 28, 2013","Saturday, February 9, 2013","Tuesday, April 2, 2013",43,1,138.465,"0,037138743"
36096,1711,SO53452,562,15,3,953.628,2860.884,"Thursday, February 28, 2013","Tuesday, March 12, 2013","Wednesday, July 3, 2013",621,1,390.939,"0,034569244"
37282,1495,SO53500,562,15,3,953.628,2860.884,"Thursday, February 28, 2013","Tuesday, March 12, 2013","Wednesday, July 3, 2013",672,1,390.939,"0,027108417"
37640,1480,SO53514,561,15,3,953.628,2860.884,"Thursday, February 28, 2013","Tuesday, March 12, 2013","Wednesday, July 3, 2013",182,1,391.398,"0,033867483"
39992,1475,SO55241,590,15,3,461.694,1385.082,"Saturday, March 30, 2013","Thursday, April 11, 2013","Tuesday, June 4, 2013",146,1,138.465,"0,03152732"
42075,1466,SO57036,588,15,3,461.694,1385.082,"Tuesday, April 30, 2013","Sunday, May 12, 2013","Friday, July 5, 2013",43,1,138.456,"0,024234744"
47728,1701,SO61182,590,15,3,461.694,1385.082,"Sunday, June 30, 2013","Friday, July 12, 2013","Sunday, July 7, 2013",146,1,138.465,"0,021425201"
47993,1630,SO61199,590,15,3,461.694,1385.082,"Sunday, June 30, 2013","Friday, July 12, 2013","Sunday, July 7, 2013",506,1,138.465,"0,013596685"
49914,1686,SO63202,588,15,3,461.694,1385.082,"Wednesday, July 31, 2013","Monday, August 12, 2013","Monday, July 8, 2013",43,1,138.456,"0,028580091"
55410,1537,SO69413,588,15,3,461.694,1385.082,"Tuesday, October 29, 2013","Sunday, November 10, 2013","Saturday, May 11, 2013",43,1,138.456,"0,017006434"
57265,1794,SO69529,588,15,3,461.694,1385.082,"Tuesday, October 29, 2013","Sunday, November 10, 2013","Saturday, May 11, 2013",596,1,138.456,"0,050710405"
9515,1746,SO46650,327,15,3,234.897,704.691,"Thursday, December 29, 2011","Tuesday, January 10, 2012","Tuesday, May 1, 2012",698,1,128.214,"0,034979027"
12855,1873,SO47054,327,15,3,234.897,704.691,"Sunday, January 29, 2012","Friday, February 10, 2012","Wednesday, May 2, 2012",433,1,128.214,"0,037397839"
14964,1663,SO47444,327,15,3,469.794,1409.382,"Wednesday, February 29, 2012","Monday, March 12, 2012","Tuesday, July 3, 2012",438,1,128.214,"0,031798011"
16475,1901,SO47719,327,15,3,469.794,1409.382,"Friday, March 30, 2012","Wednesday, April 11, 2012","Monday, June 4, 2012",668,1,128.214,"0,039077109"
18504,1529,SO48057,327,15,3,469.794,1409.382,"Monday, April 30, 2012","Saturday, May 12, 2012","Thursday, July 5, 2012",343,1,128.214,"0,033268493"
23988,1941,SO49493,327,15,3,469.794,1409.382,"Tuesday, August 28, 2012","Sunday, September 9, 2012","Monday, April 9, 2012",692,1,128.214,"0,033783097"
28377,1720,SO50321,327,15,3,469.794,1409.382,"Sunday, October 28, 2012","Friday, November 9, 2012","Wednesday, April 11, 2012",218,1,128.214,"0,036456469"
28655,1541,SO50669,327,15,3,469.794,1409.382,"Wednesday, November 28, 2012","Monday, December 10, 2012","Saturday, May 12, 2012",692,1,128.214,"0,023117796"
41146,1687,SO55299,563,15,3,1430.442,4291.326,"Saturday, March 30, 2013","Thursday, April 11, 2013","Tuesday, June 4, 2013",110,1,379.764,"0,028399453"
42236,1762,SO57045,561,15,3,1430.442,4291.326,"Tuesday, April 30, 2013","Sunday, May 12, 2013","Friday, July 5, 2013",199,1,391.398,"0,019567889"
45867,1712,SO58961,561,15,3,1430.442,4291.326,"Thursday, May 30, 2013","Tuesday, June 11, 2013","Thursday, June 6, 2013",182,1,391.398,"0,032841494"
45894,1637,SO58962,562,15,3,1430.442,4291.326,"Thursday, May 30, 2013","Tuesday, June 11, 2013","Thursday, June 6, 2013",621,1,390.939,"0,028201584"
45895,1637,SO58962,563,15,3,1430.442,4291.326,"Thursday, May 30, 2013","Tuesday, June 11, 2013","Thursday, June 6, 2013",621,1,379.764,"0,028201584"
45898,1637,SO58962,561,15,3,1430.442,4291.326,"Thursday, May 30, 2013","Tuesday, June 11, 2013","Thursday, June 6, 2013",621,1,391.398,"0,028201584"
47218,1832,SO59059,561,15,3,1430.442,4291.326,"Thursday, May 30, 2013","Tuesday, June 11, 2013","Thursday, June 6, 2013",163,1,391.398,"0,021180494"
47341,1515,SO59066,561,15,3,1430.442,4291.326,"Thursday, May 30, 2013","Tuesday, June 11, 2013","Thursday, June 6, 2013",55,1,391.398,"0,020622633"
49255,1584,SO63148,563,15,3,1430.442,4291.326,"Wednesday, July 31, 2013","Monday, August 12, 2013","Monday, July 8, 2013",361,1,379.764,"0,026122392"
52231,1699,SO65234,561,15,3,1430.442,4291.326,"Thursday, August 29, 2013","Tuesday, September 10, 2013","Thursday, May 9, 2013",182,1,391.398,"0,026227114"
52719,1524,SO65268,561,15,3,1430.442,4291.326,"Thursday, August 29, 2013","Tuesday, September 10, 2013","Thursday, May 9, 2013",55,1,391.398,"0,019879505"
54565,1481,SO67322,563,15,3,1430.442,4291.326,"Sunday, September 29, 2013","Friday, October 11, 2013","Monday, June 10, 2013",110,1,379.764,"0,033754699"
54566,1481,SO67322,562,15,3,1430.442,4291.326,"Sunday, September 29, 2013","Friday, October 11, 2013","Monday, June 10, 2013",110,1,390.939,"0,033754699"
54893,1860,SO67346,561,15,3,1430.442,4291.326,"Sunday, September 29, 2013","Friday, October 11, 2013","Monday, June 10, 2013",451,1,391.398,"0,025540482"
55530,1765,SO69421,561,15,3,1430.442,4291.326,"Tuesday, October 29, 2013","Sunday, November 10, 2013","Saturday, May 11, 2013",199,1,391.398,"0,028796001"
56519,1511,SO69475,561,15,3,1430.442,4291.326,"Tuesday, October 29, 2013","Sunday, November 10, 2013","Saturday, May 11, 2013",605,1,391.398,"0,033626005"
59130,1581,SO71833,563,15,3,1430.442,4291.326,"Friday, November 29, 2013","Wednesday, December 11, 2013","Wednesday, June 12, 2013",182,1,379.764,"0,030160059"
59132,1581,SO71833,561,15,3,1430.442,4291.326,"Friday, November 29, 2013","Wednesday, December 11, 2013","Wednesday, June 12, 2013",182,1,391.398,"0,030160059"
60318,1784,SO71904,561,15,3,1430.442,4291.326,"Friday, November 29, 2013","Wednesday, December 11, 2013","Wednesday, June 12, 2013",308,1,391.398,"0,038053003"
10660,1486,SO46957,362,15,3,1229.4589,3688.3767,"Sunday, January 29, 2012","Friday, February 10, 2012","Wednesday, May 2, 2012",236,1,368.73,"0,029398729"
10661,1486,SO46957,358,15,3,1229.4589,3688.3767,"Sunday, January 29, 2012","Friday, February 10, 2012","Wednesday, May 2, 2012",236,1,368.766,"0,029398729"
13913,1702,SO47387,358,15,3,1229.4589,3688.3767,"Wednesday, February 29, 2012","Monday, March 12, 2012","Tuesday, July 3, 2012",293,1,368.766,"0,020229095"
14270,1565,SO47403,358,15,3,1229.4589,3688.3767,"Wednesday, February 29, 2012","Monday, March 12, 2012","Tuesday, July 3, 2012",254,1,368.766,"0,037203782"
17286,1470,SO47992,362,15,3,1229.4589,3688.3767,"Monday, April 30, 2012","Saturday, May 12, 2012","Thursday, July 5, 2012",487,1,368.73,"0,034509538"
17406,1650,SO47998,358,15,3,1229.4589,3688.3767,"Monday, April 30, 2012","Saturday, May 12, 2012","Thursday, July 5, 2012",289,1,368.766,"0,036043635"
18976,1776,SO48083,358,15,3,1229.4589,3688.3767,"Monday, April 30, 2012","Saturday, May 12, 2012","Thursday, July 5, 2012",401,1,368.766,"0,032596545"
19967,1713,SO48347,362,15,3,1229.4589,3688.3767,"Wednesday, May 30, 2012","Monday, June 11, 2012","Wednesday, June 6, 2012",254,1,368.73,"0,032912859"
21021,1564,SO48746,362,15,3,1229.4589,3688.3767,"Saturday, June 30, 2012","Thursday, July 12, 2012","Saturday, July 7, 2012",506,1,368.73,"0,016168924"
21186,1728,SO48757,358,15,3,1229.4589,3688.3767,"Saturday, June 30, 2012","Thursday, July 12, 2012","Saturday, July 7, 2012",146,1,368.766,"0,028827631"
22514,1583,SO49101,362,15,3,1229.4589,3688.3767,"Tuesday, July 31, 2012","Sunday, August 12, 2012","Sunday, July 8, 2012",487,1,368.73,"0,023310846"
23372,1641,SO49163,358,15,3,1229.4589,3688.3767,"Tuesday, July 31, 2012","Sunday, August 12, 2012","Sunday, July 8, 2012",401,1,368.766,"0,051408665"
24801,1561,SO49826,362,15,3,1229.4589,3688.3767,"Friday, September 28, 2012","Wednesday, October 10, 2012","Thursday, May 10, 2012",146,1,368.73,"0,029008872"
26472,1463,SO50209,362,15,3,1229.4589,3688.3767,"Sunday, October 28, 2012","Friday, November 9, 2012","Wednesday, April 11, 2012",487,1,368.73,"0,040766661"
28350,1504,SO50316,358,15,3,1229.4589,3688.3767,"Sunday, October 28, 2012","Friday, November 9, 2012","Wednesday, April 11, 2012",401,1,368.766,"0,020032185"
29123,1526,SO50693,362,15,3,1229.4589,3688.3767,"Wednesday, November 28, 2012","Monday, December 10, 2012","Saturday, May 12, 2012",254,1,368.73,"0,030264693"
8666,1553,SO46611,354,15,3,1242.8518,3728.5554,"Thursday, December 29, 2011","Tuesday, January 10, 2012","Tuesday, May 1, 2012",146,1,372.72,"0,025960604"
10903,1468,SO46967,356,15,3,1242.8518,3728.5554,"Sunday, January 29, 2012","Friday, February 10, 2012","Wednesday, May 2, 2012",487,1,372.723,"0,028234685"
11067,1540,SO46972,352,15,3,1242.8518,3728.5554,"Sunday, January 29, 2012","Friday, February 10, 2012","Wednesday, May 2, 2012",650,1,372.723,"0,031522117"
12978,1467,SO47057,356,15,3,1242.8518,3728.5554,"Sunday, January 29, 2012","Friday, February 10, 2012","Wednesday, May 2, 2012",401,1,372.723,"0,028153472"
17405,1650,SO47998,354,15,3,1242.8518,3728.5554,"Monday, April 30, 2012","Saturday, May 12, 2012","Thursday, July 5, 2012",289,1,372.72,"0,036043635"
19966,1713,SO48347,354,15,3,1242.8518,3728.5554,"Wednesday, May 30, 2012","Monday, June 11, 2012","Wednesday, June 6, 2012",254,1,372.72,"0,032912859"
22425,1839,SO49095,354,15,3,1242.8518,3728.5554,"Tuesday, July 31, 2012","Sunday, August 12, 2012","Sunday, July 8, 2012",697,1,372.72,"0,033873799"
22426,1839,SO49095,352,15,3,1242.8518,3728.5554,"Tuesday, July 31, 2012","Sunday, August 12, 2012","Sunday, July 8, 2012",697,1,372.723,"0,033873799"
22673,1704,SO49114,352,15,3,1242.8518,3728.5554,"Tuesday, July 31, 2012","Sunday, August 12, 2012","Sunday, July 8, 2012",43,1,372.723,"0,02471698"
23371,1641,SO49163,352,15,3,1242.8518,3728.5554,"Tuesday, July 31, 2012","Sunday, August 12, 2012","Sunday, July 8, 2012",401,1,372.723,"0,051408665"
24800,1561,SO49826,356,15,3,1242.8518,3728.5554,"Friday, September 28, 2012","Wednesday, October 10, 2012","Thursday, May 10, 2012",146,1,372.723,"0,029008872"
26376,1682,SO50206,354,15,3,1242.8518,3728.5554,"Sunday, October 28, 2012","Friday, November 9, 2012","Wednesday, April 11, 2012",236,1,372.72,"0,038006901"
26624,1538,SO50217,352,15,3,1242.8518,3728.5554,"Sunday, October 28, 2012","Friday, November 9, 2012","Wednesday, April 11, 2012",650,1,372.723,"0,038402491"
26652,1536,SO50218,356,15,3,1242.8518,3728.5554,"Sunday, October 28, 2012","Friday, November 9, 2012","Wednesday, April 11, 2012",127,1,372.723,"0,035933544"
27505,1798,SO50270,356,15,3,1242.8518,3728.5554,"Sunday, October 28, 2012","Friday, November 9, 2012","Wednesday, April 11, 2012",697,1,372.723,"0,035841604"
